Country/Region;date;deaths;recovered;cases;number of infections per million inhabitants;number of deaths per million inhabitants;number of recovered per million inhabitants;deaths cases previous day ratio;hundred cases;day since 100 cases;1000 cases;day since 1000 cases;growth rate 1 day;growth rate 2 days;growth rate 7 days;proportion growth rate 1 day;proportion growth rate 2 days;proportion growth rate 7 days;population;population density;area;median age;urban population;continent;health care spending - government schemes and compulsory contributory health care financing schemes;health care spending - voluntary health care payment schemes;health care spending - out of pocket spending;health care spending - rest of the world financing schemes (non-resident);health care spending - Unspecified financing schemes (n.e.c.);GDP measured by PPP index
sudan;15/03/2020;1;0;1;0,022805402;0,022805402;0;1;0;0;0;0;1;1;0;1;0;0;43849260;25;1765048;20;0,35;Africa;18,35849573;9,16183778;72,47966649;NA;NA;200487,3792
sudan;16/03/2020;1;0;1;0,022805402;0,022805402;0;1;0;0;0;0;1;1;0;1;1;0;43849260;25;1765048;20;0,35;Africa;18,35849573;9,16183778;72,47966649;NA;NA;200487,3792
sudan;17/03/2020;1;0;1;0,022805402;0,022805402;0;1;0;0;0;0;1;1;0;1;1;0;43849260;25;1765048;20;0,35;Africa;18,35849573;9,16183778;72,47966649;NA;NA;200487,3792
sudan;18/03/2020;1;0;2;0,045610804;0,022805402;0;1;0;0;0;0;2;2;0;2;2;0;43849260;25;1765048;20;0,35;Africa;18,35849573;9,16183778;72,47966649;NA;NA;200487,3792
sudan;19/03/2020;1;0;2;0,045610804;0,022805402;0;0,5;0;0;0;0;1;2;0;0,5;1;0;43849260;25;1765048;20;0,35;Africa;18,35849573;9,16183778;72,47966649;NA;NA;200487,3792
sudan;20/03/2020;1;0;2;0,045610804;0,022805402;0;0,5;0;0;0;0;1;1;2;1;0,5;0;43849260;25;1765048;20;0,35;Africa;18,35849573;9,16183778;72,47966649;NA;NA;200487,3792
sudan;21/03/2020;1;0;2;0,045610804;0,022805402;0;0,5;0;0;0;0;1;1;2;1;1;0;43849260;25;1765048;20;0,35;Africa;18,35849573;9,16183778;72,47966649;NA;NA;200487,3792
sudan;22/03/2020;1;0;2;0,045610804;0,022805402;0;0,5;0;0;0;0;1;1;2;1;1;0;43849260;25;1765048;20;0,35;Africa;18,35849573;9,16183778;72,47966649;NA;NA;200487,3792
sudan;23/03/2020;1;0;2;0,045610804;0,022805402;0;0,5;0;0;0;0;1;1;2;1;1;0;43849260;25;1765048;20;0,35;Africa;18,35849573;9,16183778;72,47966649;NA;NA;200487,3792
suriname;22/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;23/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;24/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;25/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;26/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;27/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;28/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;29/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;30/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;31/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;01/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;02/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;03/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;04/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;05/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;06/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;07/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;08/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;09/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;10/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;11/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;12/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;13/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;14/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;15/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;16/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;17/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;18/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;19/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;20/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;21/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;22/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;23/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;24/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;25/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;26/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;27/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;28/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;29/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;01/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;02/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;03/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;04/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;05/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;06/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;07/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;08/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;09/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;10/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;11/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;12/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;13/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;14/03/2020;0;0;1;1,704646184;0;0;0;0;0;0;0;0;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;15/03/2020;0;0;1;1,704646184;0;0;0;0;0;0;0;1;0;0;0;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;16/03/2020;0;0;1;1,704646184;0;0;0;0;0;0;0;1;1;0;1;0;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;17/03/2020;0;0;1;1,704646184;0;0;0;0;0;0;0;1;1;0;1;1;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;18/03/2020;0;0;1;1,704646184;0;0;0;0;0;0;0;1;1;0;1;1;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;19/03/2020;0;0;1;1,704646184;0;0;0;0;0;0;0;1;1;0;1;1;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;20/03/2020;0;0;4;6,818584735;0;0;0;0;0;0;0;4;4;0;4;4;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;21/03/2020;0;0;4;6,818584735;0;0;0;0;0;0;0;1;4;4;0,25;1;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;22/03/2020;0;0;5;8,523230918;0;0;0;0;0;0;0;1,25;1,25;5;1,25;0,3125;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
suriname;23/03/2020;0;0;5;8,523230918;0;0;0;0;0;0;0;1;1,25;5;0,8;1;0;586632;4;156000;29;0,65;South America;66,56476064;7,05564931;26,37959005;NA;NA;8558,749749
sweden;22/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;23/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;24/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;25/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;26/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;27/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;28/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;29/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;30/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;31/01/2020;0;0;1;0,099017107;0;0;0;0;0;0;0;0;0;0;0;0;0;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;01/02/2020;0;0;1;0,099017107;0;0;0;0;0;0;0;1;0;0;0;0;0;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;02/02/2020;0;0;1;0,099017107;0;0;0;0;0;0;0;1;1;0;1;0;0;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;03/02/2020;0;0;1;0,099017107;0;0;0;0;0;0;0;1;1;0;1;1;0;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;04/02/2020;0;0;1;0,099017107;0;0;0;0;0;0;0;1;1;0;1;1;0;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;05/02/2020;0;0;1;0,099017107;0;0;0;0;0;0;0;1;1;0;1;1;0;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;06/02/2020;0;0;1;0,099017107;0;0;0;0;0;0;0;1;1;0;1;1;0;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;07/02/2020;0;0;1;0,099017107;0;0;0;0;0;0;0;1;1;1;1;1;0;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;08/02/2020;0;0;1;0,099017107;0;0;0;0;0;0;0;1;1;1;1;1;0;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;09/02/2020;0;0;1;0,099017107;0;0;0;0;0;0;0;1;1;1;1;1;0;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;10/02/2020;0;0;1;0,099017107;0;0;0;0;0;0;0;1;1;1;1;1;0;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;11/02/2020;0;0;1;0,099017107;0;0;0;0;0;0;0;1;1;1;1;1;0;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;12/02/2020;0;0;1;0,099017107;0;0;0;0;0;0;0;1;1;1;1;1;0;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;13/02/2020;0;0;1;0,099017107;0;0;0;0;0;0;0;1;1;1;1;1;0;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;14/02/2020;0;0;1;0,099017107;0;0;0;0;0;0;0;1;1;1;1;1;1;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;15/02/2020;0;0;1;0,099017107;0;0;0;0;0;0;0;1;1;1;1;1;1;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;16/02/2020;0;0;1;0,099017107;0;0;0;0;0;0;0;1;1;1;1;1;1;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;17/02/2020;0;0;1;0,099017107;0;0;0;0;0;0;0;1;1;1;1;1;1;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;18/02/2020;0;0;1;0,099017107;0;0;0;0;0;0;0;1;1;1;1;1;1;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;19/02/2020;0;0;1;0,099017107;0;0;0;0;0;0;0;1;1;1;1;1;1;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;20/02/2020;0;0;1;0,099017107;0;0;0;0;0;0;0;1;1;1;1;1;1;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;21/02/2020;0;0;1;0,099017107;0;0;0;0;0;0;0;1;1;1;1;1;1;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;22/02/2020;0;0;1;0,099017107;0;0;0;0;0;0;0;1;1;1;1;1;1;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;23/02/2020;0;0;1;0,099017107;0;0;0;0;0;0;0;1;1;1;1;1;1;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;24/02/2020;0;0;1;0,099017107;0;0;0;0;0;0;0;1;1;1;1;1;1;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;25/02/2020;0;0;1;0,099017107;0;0;0;0;0;0;0;1;1;1;1;1;1;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;26/02/2020;0;0;2;0,198034213;0;0;0;0;0;0;0;2;2;2;2;2;2;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;27/02/2020;0;0;7;0,693119747;0;0;0;0;0;0;0;3,5;7;7;1,75;3,5;7;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;28/02/2020;0;0;7;0,693119747;0;0;0;0;0;0;0;1;3,5;7;0,285714286;0,5;7;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;29/02/2020;0;0;12;1,18820528;0;0;0;0;0;0;0;1,714285714;1,714285714;12;1,714285714;0,489795918;12;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;01/03/2020;0;0;14;1,386239494;0;0;0;0;0;0;0;1,166666667;2;14;0,680555556;1,166666667;14;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;02/03/2020;0;0;15;1,4852566;0;0;0;0;0;0;0;1,071428571;1,25;15;0,918367347;0,625;15;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;03/03/2020;0;0;21;2,07935924;0;0;0;0;0;0;0;1,4;1,5;21;1,306666667;1,2;21;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;04/03/2020;0;0;35;3,465598734;0;0;0;0;0;0;0;1,666666667;2,333333333;17,5;1,19047619;1,555555556;8,75;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;05/03/2020;0;0;94;9,307608029;0;0;0;0;0;0;0;2,685714286;4,476190476;13,42857143;1,611428571;1,918367347;1,918367347;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;06/03/2020;0;0;101;10,00072778;0;0;0;1;1;0;0;1,074468085;2,885714286;14,42857143;0,400067904;0,644680851;2,06122449;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;07/03/2020;0;0;161;15,94175418;0;0;0;1;2;0;0;1,594059406;1,712765957;13,41666667;1,483580041;0,593532758;1,118055556;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;08/03/2020;0;0;203;20,10047266;0;0;0;1;3;0;0;1,260869565;2,00990099;14,5;0,790980286;1,173482566;1,035714286;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;09/03/2020;0;1;248;24,55624246;0;0,099017107;0;1;4;0;0;1,221674877;1,540372671;16,53333333;0,968914557;0,766392314;1,102222222;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;10/03/2020;0;1;355;35,15107288;0;0,099017107;0;1;5;0;0;1,431451613;1,748768473;16,9047619;1,171712409;1,13528921;0,804988662;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;11/03/2020;1;1;500;49,50855335;0,099017107;0,099017107;0,002816901;1;6;0;0;1,408450704;2,016129032;14,28571429;0,98393176;1,152885052;0,816326531;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;12/03/2020;1;1;599;59,31124691;0,099017107;0,099017107;0,002;1;7;0;0;1,198;1,687323944;6,372340426;0,85058;0,836912676;0,474535989;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;13/03/2020;1;1;814;80,59992485;0,099017107;0,099017107;0,001669449;1;8;0;0;1,358931553;1,628;8,059405941;1,134333516;0,964841402;0,558572689;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;14/03/2020;2;1;961;95,15543953;0,198034213;0,099017107;0,002457002;1;9;0;0;1,180589681;1,604340568;5,968944099;0,868763168;0,985467179;0,444890243;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;15/03/2020;3;1;1022;101,195483;0,29705132;0,099017107;0,003121748;1;10;1;1;1,063475546;1,255528256;5,034482759;0,900800307;0,782582128;0,347205707;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;16/03/2020;6;1;1103;109,2158687;0,59410264;0,099017107;0,005870841;1;11;1;2;1,07925636;1,147762747;4,447580645;1,014838906;0,914167198;0,269006894;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;17/03/2020;7;1;1190;117,830357;0,693119747;0,099017107;0,006346328;1;12;1;3;1,078875793;1,164383562;3,352112676;0,999647381;1,014481054;0,198293989;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;18/03/2020;10;1;1279;126,6428795;0,990171067;0,099017107;0,008403361;1;13;1;4;1,074789916;1,159564823;2,558;0,996212838;0,995861554;0,17906;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;19/03/2020;11;16;1439;142,4856165;1,089188174;1,584273707;0,008600469;1;14;1;5;1,125097733;1,209243697;2,402337229;1,046807116;1,042842688;0,37699449;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;20/03/2020;16;16;1639;162,2890379;1,584273707;1,584273707;0,011118833;1;15;1;6;1,138985407;1,281469898;2,013513514;1,012343527;1,059728408;0,249833986;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;21/03/2020;20;16;1763;174,5671591;1,980342134;1,584273707;0,012202563;1;16;1;7;1,075655888;1,225156359;1,834547347;0,944398305;0,956055511;0,307348723;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;22/03/2020;21;16;1934;191,4990843;2,07935924;1,584273707;0,011911514;1;17;1;8;1,096993761;1,179987797;1,892367906;1,019837081;0,963132411;0,375881296;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
sweden;23/03/2020;25;16;2046;202,5890003;2,475427667;1,584273707;0,012926577;1;18;1;9;1,057911065;1,160521838;1,85494107;0,96437291;0,983503253;0,417067439;10099265;25;410340;41;0,88;Europe;83,69492399;1,27247141;15,0326046;NA;NA;517013,8055
switzerland;22/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8654622;219;39516;43;0,74;Europe;63,60001938;7,45178329;28,94698585;NA;NA;560353,7945
switzerland;23/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8654622;219;39516;43;0,74;Europe;63,60001938;7,45178329;28,94698585;NA;NA;560353,7945
